city,x,y
Alytaus m. sav.,2019,
Alytaus m. sav.,2019,37.2214679338711
Alytaus m. sav.,2019,
Alytaus m. sav.,2019,6.357319702899129
Alytaus m. sav.,2019,21.404041210765914
Alytaus m. sav.,2019,48.017330884114685
Alytaus m. sav.,2020,9.40391477009293
Alytaus m. sav.,2020,6.1321990848065795
Alytaus m. sav.,2020,
Alytaus m. sav.,2020,28.864877940613223
Alytaus m. sav.,2020,
Alytaus m. sav.,2020,2.6246295885661297
Alytaus m. sav.,2020,19.46096317052029
Alytaus m. sav.,2020,37.62170661398593
Klaipėdos m. sav.,2015,18.453731882189093
Klaipėdos m. sav.,2015,2.2502192190643213
Klaipėdos m. sav.,2015,2.7486202094186827
Klaipėdos m. sav.,2015,117.05846701397843
Klaipėdos m. sav.,2015,84.71204931139422
Klaipėdos m. sav.,2015,18.013359467684534
Klaipėdos m. sav.,2015,11.144065610976428
Klaipėdos m. sav.,2015,137.32204570072727
Klaipėdos m. sav.,2016,18.862968045481278
Klaipėdos m. sav.,2016,1.862379925504803
Klaipėdos m. sav.,2016,2.792916421616676
Klaipėdos m. sav.,2016,114.74351434359276
Klaipėdos m. sav.,2016,82.26752924263215
Klaipėdos m. sav.,2016,17.9533424818663
Klaipėdos m. sav.,2016,10.82010063386264
Klaipėdos m. sav.,2016,134.55923675096386
Klaipėdos m. sav.,2017,19.271319898572
Klaipėdos m. sav.,2017,1.9024422794608302
Klaipėdos m. sav.,2017,2.685840117442947
Klaipėdos m. sav.,2017,113.18430535166158
Klaipėdos m. sav.,2017,79.06446016281865
Klaipėdos m. sav.,2017,18.57266782330175
Klaipėdos m. sav.,2017,12.162685172827974
Klaipėdos m. sav.,2017,133.65941545442416
Klaipėdos m. sav.,2018,19.394610507552176
Klaipėdos m. sav.,2018,2.3834763644220573
Klaipėdos m. sav.,2018,2.8973079545991642
Klaipėdos m. sav.,2018,100.1498956807087
Klaipėdos m. sav.,2018,65.65093212156404
Klaipėdos m. sav.,2018,15.410896470699447
Klaipėdos m. sav.,2018,12.207045096993308
Klaipėdos m. sav.,2018,117.9442685158302
Klaipėdos m. sav.,2019,19.379709247126474
Klaipėdos m. sav.,2019,12.174182383796486
Klaipėdos m. sav.,2019,2.7735319269279715
Klaipėdos m. sav.,2019,96.79619691470664
Klaipėdos m. sav.,2019,63.36230986256912
Klaipėdos m. sav.,2019,24.34634471520628
Klaipėdos m. sav.,2019,11.280645878083105
Klaipėdos m. sav.,2019,133.31672401370943
Klaipėdos m. sav.,2020,14.730347379762165
Klaipėdos m. sav.,2020,25.73996372956442
Klaipėdos m. sav.,2020,0.9857260444480136
Klaipėdos m. sav.,2020,84.50476133116513
Klaipėdos m. sav.,2020,55.75408376998387
Klaipėdos m. sav.,2020,6.750851552200651
Klaipėdos m. sav.,2020,13.034604136971083
Klaipėdos m. sav.,2020,116.99557661293024
Vilniaus m. sav.,2015,22.30132800780423
Vilniaus m. sav.,2015,1.3311368593489725
Vilniaus m. sav.,2015,8.604717510744623
Vilniaus m. sav.,2015,86.16644732603835
Vilniaus m. sav.,2015,52.872196504661375
Vilniaus m. sav.,2015,25.836424042187026
Vilniaus m. sav.,2015,2.388205302828114
Vilniaus m. sav.,2015,113.33400822757434
Vilniaus m. sav.,2016,22.458233320416593
Vilniaus m. sav.,2016,1.5283381663982312
Vilniaus m. sav.,2016,10.334739482803903
Vilniaus m. sav.,2016,90.06653651978924
Vilniaus m. sav.,2016,54.794651367368644
Vilniaus m. sav.,2016,26.75877343607958
Vilniaus m. sav.,2016,2.478912349200111
Vilniaus m. sav.,2016,118.35364812226706
Vilniaus m. sav.,2017,23.097726640610137
Vilniaus m. sav.,2017,0.8706249176584252
Vilniaus m. sav.,2017,12.517749183903502
Vilniaus m. sav.,2017,94.5802775460015
Vilniaus m. sav.,2017,54.89218743138202
Vilniaus m. sav.,2017,37.25883067644519
Vilniaus m. sav.,2017,4.072614290105836
Vilniaus m. sav.,2017,132.7097331401051
Vilniaus m. sav.,2018,21.73823688283534
Vilniaus m. sav.,2018,0.4505004246744011
Vilniaus m. sav.,2018,12.704221099861233
Vilniaus m. sav.,2018,94.26862338200871
Vilniaus m. sav.,2018,57.663144991297365
Vilniaus m. sav.,2018,42.7313384245762
Vilniaus m. sav.,2018,2.163020408014797
Vilniaus m. sav.,2018,137.4504622312593
Vilniaus m. sav.,2019,21.06608329875873
Vilniaus m. sav.,2019,0.40807016220429726
Vilniaus m. sav.,2019,12.234381707249174
Vilniaus m. sav.,2019,98.32982199016826
Vilniaus m. sav.,2019,60.01217744586156
Vilniaus m. sav.,2019,43.90597862301466
Vilniaus m. sav.,2019,5.017179538298786
Vilniaus m. sav.,2019,142.64387077538717
Vilniaus m. sav.,2020,14.712255945179836
Vilniaus m. sav.,2020,2.966540978250311
Vilniaus m. sav.,2020,6.0388721598686015
Vilniaus m. sav.,2020,79.38062396792736
Vilniaus m. sav.,2020,56.0122921505082
Vilniaus m. sav.,2020,11.803431558683542
Vilniaus m. sav.,2020,2.617203712370743
Vilniaus m. sav.,2020,94.15059650486121
